# time  ID  size  fromHost  toHost  TTL  isResponse
1894.0000 M65 4000000 p24 p2 300 N 
1927.0000 M66 4000000 p21 p41 300 N 
1960.0000 M67 4000000 p27 p32 300 N 
1988.0000 M68 4000000 p33 p32 300 N 
2017.0000 M69 4000000 p13 p21 300 N 
2043.0000 M70 4000000 p39 p43 300 N 
2073.0000 M71 4000000 p38 p34 300 N 
2107.0000 M72 4000000 p30 p2 300 N 
2139.0000 M73 4000000 p23 p33 300 N 
2170.0000 M74 4000000 p2 p34 300 N 
2202.0000 M75 4000000 p45 p30 300 N 
2233.0000 M76 4000000 p28 p21 300 N 
2265.0000 M77 4000000 p2 p28 300 N 
2295.0000 M78 4000000 p10 p38 300 N 
2328.0000 M79 4000000 p11 p27 300 N 
2362.0000 M80 4000000 p14 p33 300 N 
2387.0000 M81 4000000 p31 p35 300 N 
2413.0000 M82 4000000 p42 p30 300 N 
2442.0000 M83 4000000 p0 p23 300 N 
2467.0000 M84 4000000 p26 p34 300 N 
2494.0000 M85 4000000 p36 p45 300 N 
2523.0000 M86 4000000 p34 p10 300 N 
2555.0000 M87 4000000 p19 p29 300 N 
2587.0000 M88 4000000 p31 p3 300 N 
2612.0000 M89 4000000 p45 p20 300 N 
2637.0000 M90 4000000 p11 p18 300 N 
2665.0000 M91 4000000 p37 p44 300 N 
2693.0000 M92 4000000 p9 p25 300 N 
2725.0000 M93 4000000 p6 p27 300 N 
2754.0000 M94 4000000 p38 p4 300 N 
2782.0000 M95 4000000 p33 p29 300 N 
2810.0000 M96 4000000 p31 p21 300 N 
2840.0000 M97 4000000 p46 p25 300 N 
2866.0000 M98 4000000 p29 p13 300 N 
2897.0000 M99 4000000 p5 p7 300 N 
2922.0000 M100 4000000 p35 p42 300 N 
2953.0000 M101 4000000 p34 p32 300 N 
2985.0000 M102 4000000 p25 p36 300 N 
3013.0000 M103 4000000 p9 p20 300 N 
3043.0000 M104 4000000 p17 p46 300 N 
3073.0000 M105 4000000 p40 p44 300 N 
3098.0000 M106 4000000 p24 p5 300 N 
3129.0000 M107 4000000 p2 p33 300 N 
3157.0000 M108 4000000 p5 p17 300 N 
3187.0000 M109 4000000 p5 p22 300 N 
3214.0000 M110 4000000 p45 p17 300 N 
3244.0000 M111 4000000 p4 p32 300 N 
3273.0000 M112 4000000 p45 p42 300 N 
3304.0000 M113 4000000 p31 p22 300 N 
3335.0000 M114 4000000 p37 p2 300 N 
3362.0000 M115 4000000 p35 p39 300 N 
3396.0000 M116 4000000 p20 p44 300 N 
3430.0000 M117 4000000 p38 p2 300 N 
3460.0000 M118 4000000 p26 p10 300 N 
3491.0000 M119 4000000 p32 p17 300 N 
3523.0000 M120 4000000 p40 p48 300 N 
3556.0000 M121 4000000 p1 p34 300 N 
3586.0000 M122 4000000 p6 p9 300 N 
3619.0000 M123 4000000 p27 p20 300 N 
3647.0000 M124 4000000 p18 p25 300 N 
3678.0000 M125 4000000 p5 p17 300 N 
3707.0000 M126 4000000 p3 p48 300 N 
3739.0000 M127 4000000 p45 p10 300 N 
3769.0000 M128 4000000 p18 p11 300 N 
3797.0000 M129 4000000 p43 p18 300 N 
3826.0000 M130 4000000 p16 p40 300 N 
3852.0000 M131 4000000 p26 p24 300 N 
3885.0000 M132 4000000 p47 p37 300 N 
3910.0000 M133 4000000 p41 p18 300 N 
3939.0000 M134 4000000 p20 p18 300 N 
3966.0000 M135 4000000 p36 p45 300 N 
3994.0000 M136 4000000 p7 p36 300 N 
4021.0000 M137 4000000 p22 p29 300 N 
4051.0000 M138 4000000 p7 p32 300 N 
4080.0000 M139 4000000 p3 p33 300 N 
4110.0000 M140 4000000 p14 p4 300 N 
4135.0000 M141 4000000 p5 p43 300 N 
4164.0000 M142 4000000 p43 p25 300 N 
4194.0000 M143 4000000 p43 p22 300 N 
4224.0000 M144 4000000 p38 p43 300 N 
4256.0000 M145 4000000 p2 p13 300 N 
4281.0000 M146 4000000 p43 p3 300 N 
4315.0000 M147 4000000 p30 p14 300 N 
4345.0000 M148 4000000 p0 p2 300 N 
4378.0000 M149 4000000 p5 p20 300 N 
4408.0000 M150 4000000 p42 p36 300 N 
4442.0000 M151 4000000 p22 p47 300 N 
4474.0000 M152 4000000 p3 p38 300 N 
4500.0000 M153 4000000 p12 p1 300 N 
4527.0000 M154 4000000 p42 p43 300 N 
4553.0000 M155 4000000 p36 p9 300 N 
4586.0000 M156 4000000 p7 p24 300 N 
4611.0000 M157 4000000 p3 p2 300 N 
4640.0000 M158 4000000 p10 p45 300 N 
4667.0000 M159 4000000 p28 p40 300 N 
4694.0000 M160 4000000 p15 p12 300 N 
4720.0000 M161 4000000 p25 p35 300 N 
4745.0000 M162 4000000 p24 p12 300 N 
4771.0000 M163 4000000 p19 p30 300 N 
4805.0000 M164 4000000 p24 p33 300 N 
4836.0000 M165 4000000 p0 p13 300 N 
4868.0000 M166 4000000 p3 p24 300 N 
4901.0000 M167 4000000 p44 p25 300 N 
4929.0000 M168 4000000 p5 p10 300 N 
4960.0000 M169 4000000 p27 p18 300 N 
4985.0000 M170 4000000 p16 p38 300 N 
5010.0000 M171 4000000 p8 p4 300 N 
5043.0000 M172 4000000 p32 p26 300 N 
5077.0000 M173 4000000 p37 p21 300 N 
5110.0000 M174 4000000 p17 p18 300 N 
5141.0000 M175 4000000 p25 p43 300 N 
5171.0000 M176 4000000 p22 p3 300 N 
5205.0000 M177 4000000 p31 p6 300 N 
5235.0000 M178 4000000 p36 p5 300 N 
5266.0000 M179 4000000 p12 p20 300 N 
5293.0000 M180 4000000 p15 p14 300 N 
5324.0000 M181 4000000 p26 p10 300 N 
5349.0000 M182 4000000 p29 p44 300 N 
5374.0000 M183 4000000 p6 p35 300 N 
5400.0000 M184 4000000 p14 p48 300 N 
5434.0000 M185 4000000 p24 p13 300 N 
5463.0000 M186 4000000 p31 p23 300 N 
5494.0000 M187 4000000 p38 p9 300 N 
5527.0000 M188 4000000 p8 p34 300 N 
5556.0000 M189 4000000 p33 p38 300 N 
5585.0000 M190 4000000 p41 p38 300 N 
5610.0000 M191 4000000 p32 p3 300 N 
5635.0000 M192 4000000 p6 p32 300 N 
5668.0000 M193 4000000 p20 p9 300 N 
5693.0000 M194 4000000 p33 p21 300 N 
5721.0000 M195 4000000 p32 p27 300 N 
5755.0000 M196 4000000 p27 p2 300 N 
5781.0000 M197 4000000 p3 p32 300 N 
5806.0000 M198 4000000 p29 p18 300 N 
5836.0000 M199 4000000 p40 p14 300 N 
5870.0000 M200 4000000 p28 p22 300 N 
5903.0000 M201 4000000 p22 p38 300 N 
5930.0000 M202 4000000 p31 p17 300 N 
5957.0000 M203 4000000 p35 p2 300 N 
5982.0000 M204 4000000 p14 p3 300 N 
6015.0000 M205 4000000 p1 p10 300 N 
6041.0000 M206 4000000 p15 p10 300 N 
6075.0000 M207 4000000 p24 p34 300 N 
6109.0000 M208 4000000 p35 p36 300 N 
6138.0000 M209 4000000 p21 p25 300 N 
6172.0000 M210 4000000 p37 p36 300 N 
6199.0000 M211 4000000 p2 p34 300 N 
6233.0000 M212 4000000 p12 p40 300 N 
6265.0000 M213 4000000 p6 p0 300 N 
6294.0000 M214 4000000 p39 p1 300 N 
6320.0000 M215 4000000 p12 p18 300 N 
6350.0000 M216 4000000 p23 p24 300 N 
6378.0000 M217 4000000 p45 p18 300 N 
6403.0000 M218 4000000 p27 p24 300 N 
6437.0000 M219 4000000 p11 p13 300 N 
6464.0000 M220 4000000 p27 p37 300 N 
6498.0000 M221 4000000 p28 p6 300 N 
6531.0000 M222 4000000 p2 p18 300 N 
6565.0000 M223 4000000 p15 p35 300 N 
6597.0000 M224 4000000 p39 p22 300 N 
6628.0000 M225 4000000 p42 p12 300 N 
6661.0000 M226 4000000 p36 p5 300 N 
6687.0000 M227 4000000 p48 p39 300 N 
6713.0000 M228 4000000 p16 p37 300 N 
6744.0000 M229 4000000 p4 p1 300 N 
6777.0000 M230 4000000 p21 p27 300 N 
6808.0000 M231 4000000 p36 p26 300 N 
6836.0000 M232 4000000 p47 p29 300 N 
6869.0000 M233 4000000 p8 p11 300 N 
6902.0000 M234 4000000 p0 p45 300 N 
6932.0000 M235 4000000 p45 p18 300 N 
6961.0000 M236 4000000 p4 p22 300 N 
6994.0000 M237 4000000 p32 p31 300 N 
7028.0000 M238 4000000 p8 p3 300 N 
7057.0000 M239 4000000 p28 p41 300 N 
7082.0000 M240 4000000 p37 p26 300 N 
7113.0000 M241 4000000 p15 p12 300 N 
7138.0000 M242 4000000 p31 p7 300 N 
7163.0000 M243 4000000 p5 p46 300 N 
7196.0000 M244 4000000 p0 p36 300 N 
7229.0000 M245 4000000 p26 p10 300 N 
7259.0000 M246 4000000 p6 p4 300 N 
7284.0000 M247 4000000 p7 p37 300 N 
7309.0000 M248 4000000 p16 p44 300 N 
7338.0000 M249 4000000 p39 p29 300 N 
7369.0000 M250 4000000 p46 p17 300 N 
7402.0000 M251 4000000 p4 p40 300 N 
7434.0000 M252 4000000 p4 p26 300 N 
7464.0000 M253 4000000 p13 p30 300 N 
7498.0000 M254 4000000 p0 p42 300 N 
7525.0000 M255 4000000 p5 p33 300 N 
7553.0000 M256 4000000 p32 p37 300 N 
7587.0000 M257 4000000 p41 p24 300 N 
7618.0000 M258 4000000 p13 p35 300 N 
7651.0000 M259 4000000 p7 p10 300 N 
7677.0000 M260 4000000 p42 p5 300 N 
7711.0000 M261 4000000 p12 p29 300 N 
7741.0000 M262 4000000 p34 p39 300 N 
7773.0000 M263 4000000 p11 p36 300 N 
7802.0000 M264 4000000 p15 p17 300 N 
7834.0000 M265 4000000 p18 p14 300 N 
7865.0000 M266 4000000 p32 p20 300 N 
7892.0000 M267 4000000 p23 p30 300 N 
7921.0000 M268 4000000 p5 p19 300 N 
7948.0000 M269 4000000 p21 p47 300 N 
7981.0000 M270 4000000 p43 p6 300 N 
8007.0000 M271 4000000 p24 p16 300 N 
8034.0000 M272 4000000 p6 p44 300 N 
8064.0000 M273 4000000 p10 p20 300 N 
8091.0000 M274 4000000 p40 p27 300 N 
8119.0000 M275 4000000 p18 p3 300 N 
8146.0000 M276 4000000 p9 p26 300 N 
8177.0000 M277 4000000 p32 p31 300 N 
8202.0000 M278 4000000 p10 p22 300 N 
8231.0000 M279 4000000 p30 p25 300 N 
8262.0000 M280 4000000 p15 p45 300 N 
8291.0000 M281 4000000 p48 p41 300 N 
8323.0000 M282 4000000 p36 p33 300 N 
8356.0000 M283 4000000 p26 p37 300 N 
8382.0000 M284 4000000 p26 p4 300 N 
8415.0000 M285 4000000 p15 p0 300 N 
8445.0000 M286 4000000 p0 p1 300 N 
8471.0000 M287 4000000 p9 p8 300 N 
8504.0000 M288 4000000 p1 p36 300 N 
8535.0000 M289 4000000 p45 p16 300 N 
8568.0000 M290 4000000 p37 p34 300 N 
8602.0000 M291 4000000 p31 p40 300 N 
8629.0000 M292 4000000 p3 p7 300 N 
8659.0000 M293 4000000 p2 p34 300 N 
8690.0000 M294 4000000 p3 p30 300 N 
8721.0000 M295 4000000 p47 p3 300 N 
8750.0000 M296 4000000 p30 p9 300 N 
8780.0000 M297 4000000 p28 p36 300 N 
8813.0000 M298 4000000 p32 p34 300 N 
8838.0000 M299 4000000 p44 p18 300 N 
8863.0000 M300 4000000 p23 p34 300 N 
8891.0000 M301 4000000 p0 p45 300 N 
8916.0000 M302 4000000 p11 p16 300 N 
8947.0000 M303 4000000 p16 p35 300 N 
8972.0000 M304 4000000 p33 p10 300 N 
8999.0000 M305 4000000 p21 p48 300 N 
9032.0000 M306 4000000 p41 p13 300 N 
9061.0000 M307 4000000 p27 p1 300 N 
9094.0000 M308 4000000 p29 p5 300 N 
9127.0000 M309 4000000 p5 p3 300 N 
9154.0000 M310 4000000 p46 p12 300 N 
9181.0000 M311 4000000 p12 p44 300 N 
9211.0000 M312 4000000 p19 p15 300 N 
9236.0000 M313 4000000 p0 p46 300 N 
9268.0000 M314 4000000 p45 p42 300 N 
9295.0000 M315 4000000 p26 p46 300 N 
9326.0000 M316 4000000 p16 p3 300 N 
9356.0000 M317 4000000 p34 p27 300 N 
9388.0000 M318 4000000 p32 p33 300 N 
9421.0000 M319 4000000 p14 p46 300 N 
9453.0000 M320 4000000 p48 p44 300 N 
9480.0000 M321 4000000 p15 p5 300 N 
9511.0000 M322 4000000 p16 p1 300 N 
9542.0000 M323 4000000 p4 p32 300 N 
9574.0000 M324 4000000 p16 p23 300 N 
9608.0000 M325 4000000 p42 p10 300 N 
9635.0000 M326 4000000 p46 p36 300 N 
9669.0000 M327 4000000 p41 p18 300 N 
9699.0000 M328 4000000 p0 p14 300 N 
9727.0000 M329 4000000 p1 p32 300 N 
9753.0000 M330 4000000 p42 p20 300 N 
9786.0000 M331 4000000 p27 p26 300 N 
9816.0000 M332 4000000 p27 p5 300 N 
9845.0000 M333 4000000 p40 p3 300 N 
9876.0000 M334 4000000 p15 p34 300 N 
9901.0000 M335 4000000 p18 p28 300 N 
9931.0000 M336 4000000 p23 p5 300 N 
9961.0000 M337 4000000 p27 p42 300 N 
9988.0000 M338 4000000 p26 p35 300 N 
10021.0000 M339 4000000 p47 p1 300 N 
10046.0000 M340 4000000 p44 p18 300 N 
10077.0000 M341 4000000 p46 p2 300 N 
10109.0000 M342 4000000 p19 p32 300 N 
10136.0000 M343 4000000 p16 p24 300 N 
10170.0000 M344 4000000 p48 p13 300 N 
10201.0000 M345 4000000 p40 p0 300 N 
10232.0000 M346 4000000 p27 p48 300 N 
10262.0000 M347 4000000 p18 p0 300 N 
10292.0000 M348 4000000 p37 p3 300 N 
10324.0000 M349 4000000 p10 p8 300 N 
10356.0000 M350 4000000 p34 p18 300 N 
10387.0000 M351 4000000 p18 p20 300 N 
10412.0000 M352 4000000 p41 p30 300 N 
10437.0000 M353 4000000 p22 p39 300 N 
10468.0000 M354 4000000 p32 p41 300 N 
10493.0000 M355 4000000 p13 p33 300 N 
10527.0000 M356 4000000 p32 p47 300 N 
10554.0000 M357 4000000 p27 p37 300 N 
10581.0000 M358 4000000 p24 p17 300 N 
10608.0000 M359 4000000 p29 p32 300 N 
10638.0000 M360 4000000 p45 p10 300 N 
10663.0000 M361 4000000 p6 p43 300 N 
10692.0000 M362 4000000 p10 p29 300 N 
10717.0000 M363 4000000 p6 p39 300 N 
10745.0000 M364 4000000 p5 p30 300 N 
10773.0000 M365 4000000 p38 p42 300 N 
10798.0000 M366 4000000 p48 p6 300 N 
10824.0000 M367 4000000 p12 p20 300 N 
10850.0000 M368 4000000 p44 p37 300 N 
10877.0000 M369 4000000 p4 p9 300 N 
10903.0000 M370 4000000 p9 p10 300 N 
10933.0000 M371 4000000 p14 p20 300 N 
10963.0000 M372 4000000 p38 p20 300 N 
10989.0000 M373 4000000 p5 p31 300 N 
11015.0000 M374 4000000 p36 p1 300 N 
11046.0000 M375 4000000 p29 p8 300 N 
11076.0000 M376 4000000 p33 p36 300 N 
11104.0000 M377 4000000 p11 p37 300 N 
11134.0000 M378 4000000 p20 p39 300 N 
11162.0000 M379 4000000 p22 p33 300 N 
11187.0000 M380 4000000 p28 p34 300 N 
11215.0000 M381 4000000 p10 p0 300 N 
11243.0000 M382 4000000 p33 p27 300 N 
11271.0000 M383 4000000 p35 p7 300 N 
11301.0000 M384 4000000 p34 p24 300 N 
11333.0000 M385 4000000 p20 p43 300 N 
11365.0000 M386 4000000 p4 p24 300 N 
11395.0000 M387 4000000 p3 p23 300 N 
11423.0000 M388 4000000 p3 p14 300 N 
11450.0000 M389 4000000 p8 p14 300 N 
11475.0000 M390 4000000 p23 p47 300 N 
11509.0000 M391 4000000 p27 p6 300 N 
11543.0000 M392 4000000 p43 p35 300 N 
11576.0000 M393 4000000 p12 p35 300 N 
11607.0000 M394 4000000 p34 p40 300 N 
11636.0000 M395 4000000 p30 p25 300 N 
11663.0000 M396 4000000 p32 p25 300 N 
11688.0000 M397 4000000 p4 p28 300 N 
11719.0000 M398 4000000 p7 p24 300 N 
11748.0000 M399 4000000 p27 p25 300 N 
11778.0000 M400 4000000 p9 p16 300 N 
11809.0000 M401 4000000 p29 p45 300 N 
11834.0000 M402 4000000 p3 p38 300 N 
11865.0000 M403 4000000 p32 p7 300 N 
11897.0000 M404 4000000 p36 p23 300 N 
11923.0000 M405 4000000 p15 p14 300 N 
11951.0000 M406 4000000 p10 p8 300 N 
11983.0000 M407 4000000 p3 p38 300 N 
12017.0000 M408 4000000 p14 p44 300 N 
12048.0000 M409 4000000 p3 p21 300 N 
12075.0000 M410 4000000 p12 p3 300 N 
12107.0000 M411 4000000 p15 p18 300 N 
12138.0000 M412 4000000 p0 p44 300 N 
12164.0000 M413 4000000 p9 p0 300 N 
12192.0000 M414 4000000 p25 p14 300 N 
12219.0000 M415 4000000 p29 p10 300 N 
12244.0000 M416 4000000 p0 p11 300 N 
12275.0000 M417 4000000 p42 p3 300 N 
12306.0000 M418 4000000 p8 p47 300 N 
12334.0000 M419 4000000 p12 p33 300 N 
12366.0000 M420 4000000 p16 p2 300 N 
12397.0000 M421 4000000 p47 p9 300 N 
12422.0000 M422 4000000 p36 p42 300 N 
12452.0000 M423 4000000 p12 p9 300 N 
12481.0000 M424 4000000 p36 p14 300 N 
12506.0000 M425 4000000 p42 p45 300 N 
12535.0000 M426 4000000 p6 p26 300 N 
12567.0000 M427 4000000 p45 p31 300 N 
12601.0000 M428 4000000 p35 p46 300 N 
12629.0000 M429 4000000 p37 p26 300 N 
12655.0000 M430 4000000 p40 p31 300 N 
12688.0000 M431 4000000 p19 p38 300 N 
12721.0000 M432 4000000 p8 p14 300 N 
12755.0000 M433 4000000 p24 p22 300 N 
12782.0000 M434 4000000 p0 p25 300 N 
12816.0000 M435 4000000 p15 p4 300 N 
12850.0000 M436 4000000 p8 p29 300 N 
12882.0000 M437 4000000 p8 p24 300 N 
12916.0000 M438 4000000 p9 p29 300 N 
12945.0000 M439 4000000 p9 p17 300 N 
12977.0000 M440 4000000 p23 p8 300 N 
13008.0000 M441 4000000 p9 p13 300 N 
13034.0000 M442 4000000 p41 p4 300 N 
13065.0000 M443 4000000 p9 p1 300 N 
13097.0000 M444 4000000 p3 p29 300 N 
13131.0000 M445 4000000 p14 p26 300 N 
13158.0000 M446 4000000 p16 p32 300 N 
13187.0000 M447 4000000 p32 p4 300 N 
13220.0000 M448 4000000 p15 p7 300 N 
13245.0000 M449 4000000 p43 p47 300 N 
13278.0000 M450 4000000 p0 p3 300 N 
13312.0000 M451 4000000 p7 p1 300 N 
13342.0000 M452 4000000 p47 p2 300 N 
13373.0000 M453 4000000 p22 p30 300 N 
13402.0000 M454 4000000 p6 p18 300 N 
13432.0000 M455 4000000 p37 p34 300 N 
13463.0000 M456 4000000 p23 p48 300 N 
13491.0000 M457 4000000 p33 p7 300 N 
13521.0000 M458 4000000 p48 p13 300 N 
13551.0000 M459 4000000 p40 p28 300 N 
13578.0000 M460 4000000 p3 p37 300 N 
13605.0000 M461 4000000 p8 p13 300 N 
13634.0000 M462 4000000 p33 p2 300 N 
13667.0000 M463 4000000 p34 p5 300 N 
13692.0000 M464 4000000 p36 p33 300 N 
13718.0000 M465 4000000 p19 p25 300 N 
13743.0000 M466 4000000 p36 p3 300 N 
13770.0000 M467 4000000 p30 p1 300 N 
13795.0000 M468 4000000 p24 p7 300 N 
13824.0000 M469 4000000 p3 p8 300 N 
13854.0000 M470 4000000 p11 p10 300 N 
13885.0000 M471 4000000 p8 p20 300 N 
13910.0000 M472 4000000 p16 p3 300 N 
13935.0000 M473 4000000 p16 p39 300 N 
13962.0000 M474 4000000 p30 p24 300 N 
13996.0000 M475 4000000 p18 p0 300 N 
14021.0000 M476 4000000 p9 p36 300 N 
14052.0000 M477 4000000 p21 p6 300 N 
14081.0000 M478 4000000 p38 p18 300 N 
14110.0000 M479 4000000 p37 p44 300 N 
14140.0000 M480 4000000 p18 p34 300 N 
14166.0000 M481 4000000 p30 p37 300 N 
14200.0000 M482 4000000 p28 p27 300 N 
14225.0000 M483 4000000 p4 p7 300 N 
14259.0000 M484 4000000 p34 p27 300 N 
14289.0000 M485 4000000 p30 p44 300 N 
14315.0000 M486 4000000 p33 p32 300 N 
14341.0000 M487 4000000 p16 p8 300 N 
14370.0000 M488 4000000 p33 p45 300 N 
14398.0000 M489 4000000 p21 p22 300 N 
14427.0000 M490 4000000 p8 p24 300 N 
14461.0000 M491 4000000 p37 p2 300 N 
14492.0000 M492 4000000 p32 p39 300 N 
14525.0000 M493 4000000 p15 p30 300 N 
14552.0000 M494 4000000 p21 p6 300 N 
14582.0000 M495 4000000 p42 p9 300 N 
14616.0000 M496 4000000 p37 p13 300 N 
14649.0000 M497 4000000 p3 p45 300 N 
14676.0000 M498 4000000 p14 p43 300 N 
14708.0000 M499 4000000 p26 p13 300 N 
14739.0000 M500 4000000 p2 p7 300 N 
14769.0000 M501 4000000 p20 p12 300 N 
14795.0000 M502 4000000 p30 p27 300 N 
14822.0000 M503 4000000 p36 p17 300 N 
14847.0000 M504 4000000 p47 p24 300 N 
14881.0000 M505 4000000 p9 p17 300 N 
14915.0000 M506 4000000 p1 p13 300 N 
14948.0000 M507 4000000 p35 p15 300 N 
14976.0000 M508 4000000 p27 p4 300 N 
15004.0000 M509 4000000 p46 p43 300 N 
15033.0000 M510 4000000 p46 p14 300 N 
15064.0000 M511 4000000 p26 p12 300 N 
15090.0000 M512 4000000 p47 p14 300 N 
15123.0000 M513 4000000 p27 p21 300 N 
15152.0000 M514 4000000 p38 p28 300 N 
15181.0000 M515 4000000 p12 p6 300 N 
15208.0000 M516 4000000 p32 p28 300 N 
15236.0000 M517 4000000 p39 p17 300 N 
15266.0000 M518 4000000 p28 p13 300 N 
15294.0000 M519 4000000 p14 p46 300 N 
15320.0000 M520 4000000 p13 p45 300 N 
15347.0000 M521 4000000 p36 p47 300 N 
15381.0000 M522 4000000 p7 p12 300 N 
15415.0000 M523 4000000 p9 p39 300 N 
15444.0000 M524 4000000 p37 p48 300 N 
15471.0000 M525 4000000 p15 p27 300 N 
15504.0000 M526 4000000 p8 p41 300 N 
15534.0000 M527 4000000 p21 p33 300 N 
15561.0000 M528 4000000 p43 p0 300 N 
15593.0000 M529 4000000 p29 p33 300 N 
15622.0000 M530 4000000 p30 p29 300 N 
15654.0000 M531 4000000 p45 p15 300 N 
15685.0000 M532 4000000 p30 p44 300 N 
15713.0000 M533 4000000 p26 p2 300 N 
15747.0000 M534 4000000 p34 p7 300 N 
15775.0000 M535 4000000 p42 p33 300 N 
15806.0000 M536 4000000 p46 p20 300 N 
15837.0000 M537 4000000 p44 p3 300 N 
15871.0000 M538 4000000 p6 p48 300 N 
15905.0000 M539 4000000 p6 p25 300 N 
15938.0000 M540 4000000 p43 p24 300 N 
15965.0000 M541 4000000 p25 p46 300 N 
15999.0000 M542 4000000 p26 p11 300 N 
16024.0000 M543 4000000 p44 p39 300 N 
16058.0000 M544 4000000 p43 p15 300 N 
16083.0000 M545 4000000 p10 p4 300 N 
16108.0000 M546 4000000 p30 p44 300 N 
16137.0000 M547 4000000 p20 p0 300 N 
16169.0000 M548 4000000 p22 p41 300 N 
16198.0000 M549 4000000 p1 p9 300 N 
16231.0000 M550 4000000 p6 p5 300 N 
16257.0000 M551 4000000 p44 p16 300 N 
16287.0000 M552 4000000 p18 p47 300 N 
16314.0000 M553 4000000 p25 p10 300 N 
16339.0000 M554 4000000 p1 p15 300 N 
16371.0000 M555 4000000 p40 p6 300 N 
16402.0000 M556 4000000 p5 p1 300 N 
16427.0000 M557 4000000 p4 p48 300 N 
16454.0000 M558 4000000 p36 p13 300 N 
16487.0000 M559 4000000 p10 p26 300 N 
16521.0000 M560 4000000 p16 p5 300 N 
16553.0000 M561 4000000 p35 p8 300 N 
16584.0000 M562 4000000 p17 p0 300 N 
16616.0000 M563 4000000 p11 p18 300 N 
16643.0000 M564 4000000 p21 p0 300 N 
16675.0000 M565 4000000 p19 p38 300 N 
16702.0000 M566 4000000 p46 p17 300 N 
16733.0000 M567 4000000 p46 p16 300 N 
16763.0000 M568 4000000 p42 p44 300 N 
16796.0000 M569 4000000 p30 p9 300 N 
16825.0000 M570 4000000 p38 p37 300 N 
16851.0000 M571 4000000 p17 p8 300 N 
16885.0000 M572 4000000 p22 p29 300 N 
16913.0000 M573 4000000 p8 p19 300 N 
16942.0000 M574 4000000 p9 p41 300 N 
16973.0000 M575 4000000 p5 p39 300 N 
17007.0000 M576 4000000 p24 p36 300 N 
17032.0000 M577 4000000 p21 p6 300 N 
17058.0000 M578 4000000 p5 p48 300 N 
17090.0000 M579 4000000 p10 p4 300 N 
17118.0000 M580 4000000 p41 p35 300 N 
17148.0000 M581 4000000 p47 p18 300 N 
17177.0000 M582 4000000 p29 p17 300 N 
